Claim_ID,Policy_ID,Claim_Date,Incident_Date,Claim_Type,Claim_Channel,Claim_Amount,Estimated_Loss,Claim_Status,Claim_Priority,Documents_Submitted,Surveyor_Assigned,Fraud_Flag,Fraud_Score,Settlement_Amount,Settlement_Days,Approval_Date,Rejection_Reason,Hospital_Garage_Name,Incident_City,Incident_State
CL01640,P0002,2025-01-01,2024-12-20,Fire,Online,498588,448729,Approved,Medium,Yes,Yes,No,75,498588,5,2025-01-10,,Apollo,Hyderabad,TS
CL01641,P0571,2025-01-01,2024-12-20,Fire,Online,240755,216679,Approved,Low,Yes,Yes,No,14,240755,9,2025-01-10,,Apollo,Hyderabad,TS
CL01642,P0024,2025-01-01,2024-12-20,Accident,Online,230046,207041,Pending,High,Yes,Yes,No,29,,57,2025-01-10,,Apollo,Hyderabad,TS
CL01643,P0282,2025-01-01,2024-12-20,Accident,Online,203593,183233,Rejected,Medium,Yes,Yes,Yes,19,,24,2025-01-10,,City Garage,Hyderabad,TS
CL01644,P0655,2025-01-01,2024-12-20,Accident,Online,41390,37251,Pending,Medium,Yes,Yes,No,10,,5,2025-01-10,,Apollo,Hyderabad,TS
CL01645,P0039,2025-01-01,2024-12-20,Medical,Online,383672,345304,Approved,Medium,Yes,Yes,Yes,92,383672,7,2025-01-10,,Apollo,Hyderabad,TS
CL01646,P0661,2025-01-01,2024-12-20,Accident,Online,114989,103490, approved ,Low,Yes,Yes,Yes,43,,18,2025-01-10,,Apollo,Hyderabad,TS
CL01647,P0430,2025-01-01,2024-12-20,Fire,Online,161593,145433,Rejected,Medium,Yes,Yes,Yes,30,,22,2025-01-10,,City Garage,Hyderabad,TS
CL01648,P0073,2025-01-01,2024-12-20,Theft,Online,428531,385677,Approved,Low,Yes,Yes,Yes,0,428531,1,2025-01-10,,City Garage,Hyderabad,TS
CL01649,P0759,2025-01-01,2024-12-20,Medical,Online,24311,21879,Pending,High,Yes,Yes,Yes,50,,15,2025-01-10,,City Garage,Hyderabad,TS
CL01650,P0075,2025-01-01,2024-12-20,Accident,Online,170397,153357, approved ,High,Yes,Yes,Yes,89,,21,2025-01-10,,Apollo,Hyderabad,TS
CL01651,P0666,2025-01-01,2024-12-20,Theft,Online,149507,134556, approved ,High,Yes,Yes,Yes,43,,21,2025-01-10,,City Garage,Hyderabad,TS
CL01652,P0737,2025-01-01,2024-12-20,Fire,Online,329972,296974,Approved,Low,Yes,Yes,Yes,43,329972,48,2025-01-10,,Apollo,Hyderabad,TS
CL01653,P0927,2025-01-01,2024-12-20,Theft,Online,146502,131851,Pending,High,Yes,Yes,No,51,,5,2025-01-10,,Apollo,Hyderabad,TS
CL01654,P0578,2025-01-01,2024-12-20,Fire,Online,9267,8340,Approved,Low,Yes,Yes,No,83,9267,15,2025-01-10,,Apollo,Hyderabad,TS
CL01655,P0554,2025-01-01,2024-12-20,Accident,Online,111326,100193, approved ,Medium,Yes,Yes,Yes,68,,22,2025-01-10,,City Garage,Hyderabad,TS
CL01656,P0532,2025-01-01,2024-12-20,Medical,Online,451539,406385,Rejected,Medium,Yes,Yes,No,68,,46,2025-01-10,,Apollo,Hyderabad,TS
CL01657,P0918,2025-01-01,2024-12-20,Fire,Online,454790,409311,Rejected,Medium,Yes,Yes,No,54,,21,2025-01-10,,City Garage,Hyderabad,TS
CL01658,P0225,2025-01-01,2024-12-20,Medical,Online,316575,284917,Pending,Medium,Yes,Yes,No,73,,48,2025-01-10,,Apollo,Hyderabad,TS
CL01659,P0205,2025-01-01,2024-12-20,Accident,Online,283445,255100,Pending,Medium,Yes,Yes,No,61,,55,2025-01-10,,City Garage,Hyderabad,TS
CL01660,P0486,2025-01-01,2024-12-20,Theft,Online,369970,332973, approved ,Low,Yes,Yes,No,14,,42,2025-01-10,,City Garage,Hyderabad,TS
CL01661,P0196,2025-01-01,2024-12-20,Fire,Online,270669,243602, approved ,Low,Yes,Yes,No,20,,5,2025-01-10,,Apollo,Hyderabad,TS
CL01662,P0158,2025-01-01,2024-12-20,Medical,Online,141544,127389,Pending,Low,Yes,Yes,Yes,22,,6,2025-01-10,,City Garage,Hyderabad,TS
CL01663,P0588,2025-01-01,2024-12-20,Medical,Online,419434,377490,Rejected,Low,Yes,Yes,No,56,,10,2025-01-10,,Apollo,Hyderabad,TS
CL01664,P0394,2025-01-01,2024-12-20,Accident,Online,66159,59543,Rejected,Low,Yes,Yes,Yes,65,,16,2025-01-10,,Apollo,Hyderabad,TS
CL01665,P0323,2025-01-01,2024-12-20,Accident,Online,486431,437787,Pending,Medium,Yes,Yes,Yes,50,,12,2025-01-10,,City Garage,Hyderabad,TS
CL01666,P0993,2025-01-01,2024-12-20,Theft,Online,348827,313944,Rejected,Low,Yes,Yes,Yes,18,,45,2025-01-10,,City Garage,Hyderabad,TS
CL01667,P0978,2025-01-01,2024-12-20,Medical,Online,163240,146916,Pending,Medium,Yes,Yes,No,64,,4,2025-01-10,,Apollo,Hyderabad,TS
CL01668,P0200,2025-01-01,2024-12-20,Fire,Online,67268,60541,Pending,Low,Yes,Yes,Yes,10,,27,2025-01-10,,City Garage,Hyderabad,TS
CL01669,P0015,2025-01-01,2024-12-20,Medical,Online,198131,178317,Approved,Low,Yes,Yes,Yes,8,198131,24,2025-01-10,,City Garage,Hyderabad,TS
CL01670,P0670,2025-01-01,2024-12-20,Medical,Online,72561,65304, approved ,Low,Yes,Yes,Yes,91,,51,2025-01-10,,Apollo,Hyderabad,TS
CL01671,P0321,2025-01-01,2024-12-20,Theft,Online,119172,107254,Approved,Low,Yes,Yes,No,90,119172,14,2025-01-10,,Apollo,Hyderabad,TS
CL01672,P0134,2025-01-01,2024-12-20,Theft,Online,32867,29580,Rejected,High,Yes,Yes,Yes,54,,53,2025-01-10,,City Garage,Hyderabad,TS
CL01673,P0172,2025-01-01,2024-12-20,Accident,Online,468088,421279,Rejected,High,Yes,Yes,No,59,,59,2025-01-10,,City Garage,Hyderabad,TS
CL01674,P0032,2025-01-01,2024-12-20,Fire,Online,24416,21974,Approved,High,Yes,Yes,No,47,24416,47,2025-01-10,,City Garage,Hyderabad,TS
CL01675,P0059,2025-01-01,2024-12-20,Fire,Online,58882,52993,Approved,High,Yes,Yes,Yes,89,58882,21,2025-01-10,,City Garage,Hyderabad,TS
CL01676,P0110,2025-01-01,2024-12-20,Fire,Online,369844,332859,Rejected,Low,Yes,Yes,No,81,,58,2025-01-10,,City Garage,Hyderabad,TS
CL01677,P0144,2025-01-01,2024-12-20,Fire,Online,128084,115275,Pending,Medium,Yes,Yes,Yes,73,,10,2025-01-10,,City Garage,Hyderabad,TS
CL01678,P0377,2025-01-01,2024-12-20,Accident,Online,173543,156188,Pending,Low,Yes,Yes,No,49,,32,2025-01-10,,City Garage,Hyderabad,TS
CL01679,P0189,2025-01-01,2024-12-20,Theft,Online,368724,331851,Approved,Medium,Yes,Yes,Yes,38,368724,13,2025-01-10,,City Garage,Hyderabad,TS
CL01680,P0358,2025-01-01,2024-12-20,Theft,Online,135077,121569,Rejected,Low,Yes,Yes,Yes,72,,22,2025-01-10,,City Garage,Hyderabad,TS
CL01681,P0231,2025-01-01,2024-12-20,Accident,Online,148101,133290,Rejected,Medium,Yes,Yes,Yes,99,,19,2025-01-10,,Apollo,Hyderabad,TS
CL01682,P0640,2025-01-01,2024-12-20,Accident,Online,45732,41158,Approved,Low,Yes,Yes,No,45,45732,10,2025-01-10,,City Garage,Hyderabad,TS
CL01683,P0331,2025-01-01,2024-12-20,Accident,Online,143881,129492, approved ,High,Yes,Yes,Yes,55,,41,2025-01-10,,Apollo,Hyderabad,TS
CL01684,P0287,2025-01-01,2024-12-20,Fire,Online,447134,402420,Rejected,High,Yes,Yes,Yes,85,,23,2025-01-10,,City Garage,Hyderabad,TS
CL01685,P0637,2025-01-01,2024-12-20,Accident,Online,140096,126086,Approved,Medium,Yes,Yes,Yes,9,140096,31,2025-01-10,,City Garage,Hyderabad,TS
CL01686,P0369,2025-01-01,2024-12-20,Theft,Online,246436,221792, approved ,High,Yes,Yes,No,23,,12,2025-01-10,,Apollo,Hyderabad,TS
CL01687,P0456,2025-01-01,2024-12-20,Medical,Online,69341,62406, approved ,Low,Yes,Yes,No,44,,47,2025-01-10,,City Garage,Hyderabad,TS
CL01688,P0387,2025-01-01,2024-12-20,Theft,Online,189876,170888,Pending,High,Yes,Yes,No,34,,42,2025-01-10,,Apollo,Hyderabad,TS
CL01689,P0642,2025-01-01,2024-12-20,Accident,Online,265334,238800, approved ,High,Yes,Yes,Yes,13,,39,2025-01-10,,Apollo,Hyderabad,TS
CL01690,P0292,2025-01-01,2024-12-20,Medical,Online,33284,29955,Pending,Low,Yes,Yes,No,9,,4,2025-01-10,,Apollo,Hyderabad,TS
CL01691,P0012,2025-01-01,2024-12-20,Theft,Online,272114,244902, approved ,High,Yes,Yes,Yes,87,,35,2025-01-10,,Apollo,Hyderabad,TS
CL01692,P0636,2025-01-01,2024-12-20,Fire,Online,284412,255970,Pending,High,Yes,Yes,Yes,39,,2,2025-01-10,,City Garage,Hyderabad,TS
CL01693,P0225,2025-01-01,2024-12-20,Medical,Online,342713,308441,Rejected,Medium,Yes,Yes,Yes,3,,58,2025-01-10,,Apollo,Hyderabad,TS
CL01694,P0871,2025-01-01,2024-12-20,Fire,Online,489172,440254,Approved,Low,Yes,Yes,No,33,489172,28,2025-01-10,,City Garage,Hyderabad,TS
CL01695,P0100,2025-01-01,2024-12-20,Theft,Online,312025,280822,Approved,Medium,Yes,Yes,Yes,88,312025,35,2025-01-10,,Apollo,Hyderabad,TS
CL01696,P0500,2025-01-01,2024-12-20,Accident,Online,306990,276291,Rejected,High,Yes,Yes,No,84,,42,2025-01-10,,City Garage,Hyderabad,TS
CL01697,P0945,2025-01-01,2024-12-20,Accident,Online,480004,432003, approved ,High,Yes,Yes,No,44,,36,2025-01-10,,Apollo,Hyderabad,TS
CL01698,P0821,2025-01-01,2024-12-20,Medical,Online,260795,234715, approved ,Low,Yes,Yes,No,46,,6,2025-01-10,,City Garage,Hyderabad,TS
CL01699,P0875,2025-01-01,2024-12-20,Fire,Online,475321,427788, approved ,High,Yes,Yes,Yes,71,,51,2025-01-10,,Apollo,Hyderabad,TS
CL01700,P0556,2025-01-01,2024-12-20,Accident,Online,225153,202637,Rejected,High,Yes,Yes,Yes,62,,38,2025-01-10,,City Garage,Hyderabad,TS
CL01701,P0471,2025-01-01,2024-12-20,Accident,Online,75239,67715,Approved,Low,Yes,Yes,No,17,75239,34,2025-01-10,,City Garage,Hyderabad,TS
CL01702,P0670,2025-01-01,2024-12-20,Medical,Online,172092,154882, approved ,Medium,Yes,Yes,No,80,,26,2025-01-10,,City Garage,Hyderabad,TS
CL01703,P0378,2025-01-01,2024-12-20,Accident,Online,106309,95678,Pending,High,Yes,Yes,Yes,61,,50,2025-01-10,,Apollo,Hyderabad,TS
CL01704,P0288,2025-01-01,2024-12-20,Medical,Online,354561,319104,Approved,Medium,Yes,Yes,Yes,4,354561,46,2025-01-10,,City Garage,Hyderabad,TS
CL01705,P0192,2025-01-01,2024-12-20,Accident,Online,157584,141825,Pending,Low,Yes,Yes,Yes,33,,38,2025-01-10,,City Garage,Hyderabad,TS
CL01706,P0560,2025-01-01,2024-12-20,Medical,Online,85326,76793, approved ,Low,Yes,Yes,No,74,,60,2025-01-10,,Apollo,Hyderabad,TS
CL01707,P0278,2025-01-01,2024-12-20,Theft,Online,483853,435467,Approved,Medium,Yes,Yes,No,98,483853,11,2025-01-10,,City Garage,Hyderabad,TS
CL01708,P0210,2025-01-01,2024-12-20,Fire,Online,71052,63946,Rejected,Low,Yes,Yes,Yes,23,,5,2025-01-10,,City Garage,Hyderabad,TS
CL01709,P0014,2025-01-01,2024-12-20,Theft,Online,405722,365149,Rejected,Medium,Yes,Yes,Yes,34,,28,2025-01-10,,Apollo,Hyderabad,TS
CL01710,P0335,2025-01-01,2024-12-20,Theft,Online,253532,228178,Rejected,Medium,Yes,Yes,Yes,58,,27,2025-01-10,,Apollo,Hyderabad,TS
CL01711,P0482,2025-01-01,2024-12-20,Theft,Online,433551,390195,Rejected,High,Yes,Yes,No,94,,44,2025-01-10,,Apollo,Hyderabad,TS
CL01712,P0462,2025-01-01,2024-12-20,Fire,Online,271698,244528,Rejected,High,Yes,Yes,Yes,19,,2,2025-01-10,,City Garage,Hyderabad,TS
CL01713,P0653,2025-01-01,2024-12-20,Accident,Online,332842,299557, approved ,Low,Yes,Yes,Yes,92,,10,2025-01-10,,City Garage,Hyderabad,TS
CL01714,P0227,2025-01-01,2024-12-20,Medical,Online,188426,169583,Rejected,High,Yes,Yes,Yes,42,,11,2025-01-10,,City Garage,Hyderabad,TS
CL01715,P0514,2025-01-01,2024-12-20,Accident,Online,274012,246610,Approved,Low,Yes,Yes,No,88,274012,34,2025-01-10,,City Garage,Hyderabad,TS
CL01716,P0224,2025-01-01,2024-12-20,Fire,Online,190743,171668,Pending,Medium,Yes,Yes,No,77,,46,2025-01-10,,City Garage,Hyderabad,TS
CL01717,P0649,2025-01-01,2024-12-20,Accident,Online,146422,131779, approved ,Medium,Yes,Yes,Yes,48,,11,2025-01-10,,Apollo,Hyderabad,TS
CL01718,P0164,2025-01-01,2024-12-20,Fire,Online,384542,346087,Approved,High,Yes,Yes,Yes,90,384542,53,2025-01-10,,Apollo,Hyderabad,TS
CL01719,P0546,2025-01-01,2024-12-20,Fire,Online,252361,227124,Pending,Low,Yes,Yes,No,13,,36,2025-01-10,,Apollo,Hyderabad,TS
CL01720,P0621,2025-01-01,2024-12-20,Fire,Online,100053,90047,Rejected,Medium,Yes,Yes,Yes,44,,33,2025-01-10,,City Garage,Hyderabad,TS
CL01721,P0159,2025-01-01,2024-12-20,Accident,Online,302965,272668,Pending,Medium,Yes,Yes,No,75,,59,2025-01-10,,City Garage,Hyderabad,TS
CL01722,P0769,2025-01-01,2024-12-20,Fire,Online,369257,332331, approved ,Low,Yes,Yes,No,25,,49,2025-01-10,,Apollo,Hyderabad,TS
CL01723,P0599,2025-01-01,2024-12-20,Theft,Online,156490,140841,Approved,High,Yes,Yes,No,43,156490,54,2025-01-10,,City Garage,Hyderabad,TS
CL01724,P0242,2025-01-01,2024-12-20,Accident,Online,384850,346365, approved ,Low,Yes,Yes,No,72,,56,2025-01-10,,Apollo,Hyderabad,TS
CL01725,P0015,2025-01-01,2024-12-20,Accident,Online,414903,373412,Pending,High,Yes,Yes,No,47,,58,2025-01-10,,Apollo,Hyderabad,TS
CL01726,P0076,2025-01-01,2024-12-20,Theft,Online,201352,181216,Pending,Medium,Yes,Yes,No,94,,43,2025-01-10,,City Garage,Hyderabad,TS
CL01727,P0853,2025-01-01,2024-12-20,Accident,Online,120528,108475,Approved,High,Yes,Yes,Yes,57,120528,46,2025-01-10,,Apollo,Hyderabad,TS
CL01728,P0029,2025-01-01,2024-12-20,Theft,Online,217564,195807, approved ,Low,Yes,Yes,No,39,,21,2025-01-10,,Apollo,Hyderabad,TS
CL01729,P0147,2025-01-01,2024-12-20,Theft,Online,211328,190195,Pending,Low,Yes,Yes,No,98,,52,2025-01-10,,City Garage,Hyderabad,TS
CL01730,P0913,2025-01-01,2024-12-20,Accident,Online,259824,233841,Approved,Medium,Yes,Yes,No,40,259824,8,2025-01-10,,City Garage,Hyderabad,TS
CL01731,P0482,2025-01-01,2024-12-20,Accident,Online,321433,289289,Rejected,Medium,Yes,Yes,No,71,,5,2025-01-10,,City Garage,Hyderabad,TS
CL01732,P0841,2025-01-01,2024-12-20,Fire,Online,148937,134043, approved ,Low,Yes,Yes,No,38,,52,2025-01-10,,City Garage,Hyderabad,TS
CL01733,P0575,2025-01-01,2024-12-20,Accident,Online,211030,189927,Approved,Low,Yes,Yes,No,8,211030,49,2025-01-10,,Apollo,Hyderabad,TS
CL01734,P0638,2025-01-01,2024-12-20,Fire,Online,277403,249662,Rejected,Low,Yes,Yes,No,93,,60,2025-01-10,,Apollo,Hyderabad,TS
CL01735,P0231,2025-01-01,2024-12-20,Fire,Online,84158,75742,Approved,Low,Yes,Yes,Yes,82,84158,59,2025-01-10,,City Garage,Hyderabad,TS
CL01736,P0970,2025-01-01,2024-12-20,Fire,Online,231376,208238,Pending,Low,Yes,Yes,No,4,,32,2025-01-10,,City Garage,Hyderabad,TS
CL01737,P0733,2025-01-01,2024-12-20,Fire,Online,172415,155173,Rejected,High,Yes,Yes,No,52,,18,2025-01-10,,City Garage,Hyderabad,TS
CL01738,P0767,2025-01-01,2024-12-20,Fire,Online,495107,445596,Approved,Medium,Yes,Yes,No,92,495107,49,2025-01-10,,Apollo,Hyderabad,TS
CL01739,P0416,2025-01-01,2024-12-20,Accident,Online,340334,306300,Approved,Low,Yes,Yes,Yes,73,340334,32,2025-01-10,,Apollo,Hyderabad,TS
CL01740,P0408,2025-01-01,2024-12-20,Fire,Online,437656,393890, approved ,High,Yes,Yes,Yes,96,,54,2025-01-10,,Apollo,Hyderabad,TS
CL01741,P0582,2025-01-01,2024-12-20,Medical,Online,469476,422528, approved ,Low,Yes,Yes,Yes,17,,55,2025-01-10,,City Garage,Hyderabad,TS
CL01742,P0746,2025-01-01,2024-12-20,Theft,Online,83453,75107,Rejected,High,Yes,Yes,Yes,96,,23,2025-01-10,,Apollo,Hyderabad,TS
CL01743,P0820,2025-01-01,2024-12-20,Theft,Online,389090,350181, approved ,Medium,Yes,Yes,Yes,68,,59,2025-01-10,,City Garage,Hyderabad,TS
CL01744,P0119,2025-01-01,2024-12-20,Medical,Online,149152,134236, approved ,Low,Yes,Yes,Yes,48,,43,2025-01-10,,City Garage,Hyderabad,TS
CL01745,P0791,2025-01-01,2024-12-20,Accident,Online,58031,52227,Rejected,Low,Yes,Yes,Yes,27,,16,2025-01-10,,City Garage,Hyderabad,TS
CL01746,P0819,2025-01-01,2024-12-20,Theft,Online,86599,77939,Rejected,Medium,Yes,Yes,Yes,50,,55,2025-01-10,,City Garage,Hyderabad,TS
CL01747,P0049,2025-01-01,2024-12-20,Accident,Online,120503,108452, approved ,High,Yes,Yes,No,88,,32,2025-01-10,,City Garage,Hyderabad,TS
CL01748,P0827,2025-01-01,2024-12-20,Theft,Online,240324,216291,Rejected,Medium,Yes,Yes,Yes,24,,19,2025-01-10,,Apollo,Hyderabad,TS
CL01749,P0452,2025-01-01,2024-12-20,Fire,Online,424955,382459, approved ,Low,Yes,Yes,Yes,76,,11,2025-01-10,,Apollo,Hyderabad,TS
CL01750,P0455,2025-01-01,2024-12-20,Fire,Online,44374,39936,Pending,Low,Yes,Yes,Yes,13,,60,2025-01-10,,City Garage,Hyderabad,TS
CL01751,P0538,2025-01-01,2024-12-20,Fire,Online,255714,230142,Rejected,High,Yes,Yes,No,72,,17,2025-01-10,,Apollo,Hyderabad,TS
CL01752,P0028,2025-01-01,2024-12-20,Theft,Online,101991,91791, approved ,Low,Yes,Yes,Yes,65,,53,2025-01-10,,City Garage,Hyderabad,TS
CL01753,P0506,2025-01-01,2024-12-20,Theft,Online,51853,46667,Pending,High,Yes,Yes,Yes,33,,18,2025-01-10,,City Garage,Hyderabad,TS
CL01754,P0957,2025-01-01,2024-12-20,Medical,Online,139126,125213, approved ,High,Yes,Yes,No,20,,16,2025-01-10,,City Garage,Hyderabad,TS
CL01755,P0780,2025-01-01,2024-12-20,Fire,Online,401296,361166,Pending,High,Yes,Yes,No,67,,2,2025-01-10,,City Garage,Hyderabad,TS
CL01756,P0887,2025-01-01,2024-12-20,Accident,Online,417874,376086,Rejected,High,Yes,Yes,No,12,,16,2025-01-10,,City Garage,Hyderabad,TS
CL01757,P0797,2025-01-01,2024-12-20,Theft,Online,296393,266753, approved ,High,Yes,Yes,Yes,4,,58,2025-01-10,,City Garage,Hyderabad,TS
CL01758,P0649,2025-01-01,2024-12-20,Fire,Online,224989,202490,Approved,High,Yes,Yes,No,73,224989,33,2025-01-10,,City Garage,Hyderabad,TS
CL01759,P0901,2025-01-01,2024-12-20,Fire,Online,488468,439621,Approved,Low,Yes,Yes,Yes,83,488468,13,2025-01-10,,Apollo,Hyderabad,TS
CL01760,P0716,2025-01-01,2024-12-20,Medical,Online,69524,62571,Pending,Medium,Yes,Yes,Yes,90,,56,2025-01-10,,City Garage,Hyderabad,TS
CL01761,P0142,2025-01-01,2024-12-20,Accident,Online,127519,114767,Pending,Medium,Yes,Yes,No,3,,14,2025-01-10,,City Garage,Hyderabad,TS
CL01762,P0541,2025-01-01,2024-12-20,Theft,Online,213386,192047,Approved,High,Yes,Yes,Yes,0,213386,57,2025-01-10,,Apollo,Hyderabad,TS
CL01763,P0659,2025-01-01,2024-12-20,Theft,Online,204607,184146,Rejected,Low,Yes,Yes,Yes,46,,24,2025-01-10,,City Garage,Hyderabad,TS
CL01764,P0187,2025-01-01,2024-12-20,Accident,Online,435489,391940,Rejected,High,Yes,Yes,No,94,,53,2025-01-10,,Apollo,Hyderabad,TS
CL01765,P0852,2025-01-01,2024-12-20,Fire,Online,465149,418634,Rejected,High,Yes,Yes,Yes,52,,29,2025-01-10,,City Garage,Hyderabad,TS
CL01766,P0296,2025-01-01,2024-12-20,Medical,Online,6058,5452, approved ,Low,Yes,Yes,Yes,54,,16,2025-01-10,,City Garage,Hyderabad,TS
CL01767,P0750,2025-01-01,2024-12-20,Medical,Online,49173,44255,Approved,Low,Yes,Yes,No,22,49173,35,2025-01-10,,City Garage,Hyderabad,TS
CL01768,P0379,2025-01-01,2024-12-20,Accident,Online,414053,372647,Approved,High,Yes,Yes,Yes,80,414053,17,2025-01-10,,Apollo,Hyderabad,TS
CL01769,P0344,2025-01-01,2024-12-20,Accident,Online,453067,407760, approved ,Low,Yes,Yes,Yes,63,,31,2025-01-10,,City Garage,Hyderabad,TS
CL01770,P0710,2025-01-01,2024-12-20,Fire,Online,277158,249442, approved ,Low,Yes,Yes,No,45,,19,2025-01-10,,City Garage,Hyderabad,TS
CL01771,P0675,2025-01-01,2024-12-20,Medical,Online,149239,134315,Approved,High,Yes,Yes,No,74,149239,21,2025-01-10,,Apollo,Hyderabad,TS
CL01772,P0516,2025-01-01,2024-12-20,Medical,Online,408543,367688,Rejected,High,Yes,Yes,Yes,46,,34,2025-01-10,,Apollo,Hyderabad,TS
CL01773,P0426,2025-01-01,2024-12-20,Theft,Online,237354,213618,Approved,Medium,Yes,Yes,Yes,93,237354,38,2025-01-10,,City Garage,Hyderabad,TS
CL01774,P0127,2025-01-01,2024-12-20,Accident,Online,112744,101469, approved ,Low,Yes,Yes,No,72,,15,2025-01-10,,Apollo,Hyderabad,TS
CL01775,P0527,2025-01-01,2024-12-20,Accident,Online,197944,178149,Rejected,Low,Yes,Yes,No,51,,56,2025-01-10,,Apollo,Hyderabad,TS
CL01776,P0889,2025-01-01,2024-12-20,Accident,Online,148261,133434, approved ,High,Yes,Yes,No,17,,6,2025-01-10,,City Garage,Hyderabad,TS
CL01777,P0844,2025-01-01,2024-12-20,Fire,Online,154479,139031,Pending,Low,Yes,Yes,Yes,22,,34,2025-01-10,,Apollo,Hyderabad,TS
CL01778,P0785,2025-01-01,2024-12-20,Accident,Online,113900,102510, approved ,Medium,Yes,Yes,Yes,12,,47,2025-01-10,,City Garage,Hyderabad,TS
CL01779,P0539,2025-01-01,2024-12-20,Medical,Online,470881,423792,Pending,Medium,Yes,Yes,No,0,,43,2025-01-10,,City Garage,Hyderabad,TS
CL01780,P0368,2025-01-01,2024-12-20,Theft,Online,72310,65079,Pending,Low,Yes,Yes,Yes,39,,38,2025-01-10,,Apollo,Hyderabad,TS
CL01781,P0265,2025-01-01,2024-12-20,Medical,Online,348016,313214, approved ,High,Yes,Yes,Yes,30,,10,2025-01-10,,City Garage,Hyderabad,TS
CL01782,P0598,2025-01-01,2024-12-20,Medical,Online,102867,92580,Pending,Low,Yes,Yes,Yes,20,,28,2025-01-10,,Apollo,Hyderabad,TS
CL01783,P0023,2025-01-01,2024-12-20,Theft,Online,138756,124880,Approved,High,Yes,Yes,No,89,138756,34,2025-01-10,,City Garage,Hyderabad,TS
CL01784,P0742,2025-01-01,2024-12-20,Accident,Online,442178,397960,Rejected,Low,Yes,Yes,Yes,1,,35,2025-01-10,,City Garage,Hyderabad,TS
CL01785,P0400,2025-01-01,2024-12-20,Fire,Online,386743,348068, approved ,Low,Yes,Yes,No,41,,13,2025-01-10,,City Garage,Hyderabad,TS
CL01786,P0722,2025-01-01,2024-12-20,Theft,Online,347107,312396,Pending,Medium,Yes,Yes,Yes,0,,32,2025-01-10,,City Garage,Hyderabad,TS
CL01787,P0446,2025-01-01,2024-12-20,Theft,Online,341973,307775,Pending,High,Yes,Yes,Yes,0,,40,2025-01-10,,City Garage,Hyderabad,TS
CL01788,P0526,2025-01-01,2024-12-20,Fire,Online,327760,294984,Rejected,Low,Yes,Yes,No,84,,7,2025-01-10,,City Garage,Hyderabad,TS
CL01789,P0900,2025-01-01,2024-12-20,Theft,Online,60619,54557, approved ,Low,Yes,Yes,No,59,,28,2025-01-10,,City Garage,Hyderabad,TS
CL01790,P0678,2025-01-01,2024-12-20,Accident,Online,155823,140240, approved ,Medium,Yes,Yes,Yes,3,,57,2025-01-10,,Apollo,Hyderabad,TS
CL01791,P0141,2025-01-01,2024-12-20,Accident,Online,285605,257044, approved ,Low,Yes,Yes,Yes,47,,27,2025-01-10,,City Garage,Hyderabad,TS
CL01792,P0249,2025-01-01,2024-12-20,Fire,Online,389042,350137, approved ,High,Yes,Yes,No,22,,6,2025-01-10,,City Garage,Hyderabad,TS
CL01793,P0439,2025-01-01,2024-12-20,Medical,Online,369689,332720,Approved,High,Yes,Yes,No,80,369689,56,2025-01-10,,City Garage,Hyderabad,TS
CL01794,P0349,2025-01-01,2024-12-20,Accident,Online,447659,402893,Pending,Medium,Yes,Yes,Yes,61,,48,2025-01-10,,Apollo,Hyderabad,TS
CL01795,P0617,2025-01-01,2024-12-20,Theft,Online,168590,151731,Pending,High,Yes,Yes,No,49,,35,2025-01-10,,City Garage,Hyderabad,TS
CL01796,P0278,2025-01-01,2024-12-20,Theft,Online,22928,20635,Rejected,Medium,Yes,Yes,Yes,90,,55,2025-01-10,,City Garage,Hyderabad,TS
CL01797,P0680,2025-01-01,2024-12-20,Accident,Online,373158,335842, approved ,High,Yes,Yes,Yes,72,,16,2025-01-10,,Apollo,Hyderabad,TS
CL01798,P0718,2025-01-01,2024-12-20,Fire,Online,94302,84871, approved ,High,Yes,Yes,Yes,4,,59,2025-01-10,,City Garage,Hyderabad,TS
CL01799,P0320,2025-01-01,2024-12-20,Accident,Online,381773,343595, approved ,High,Yes,Yes,No,83,,40,2025-01-10,,Apollo,Hyderabad,TS
CL01800,P0325,2025-01-01,2024-12-20,Fire,Online,21109,18998,Pending,High,Yes,Yes,No,79,,52,2025-01-10,,Apollo,Hyderabad,TS
CL01801,P0931,2025-01-01,2024-12-20,Theft,Online,402166,361949,Pending,Low,Yes,Yes,Yes,91,,17,2025-01-10,,City Garage,Hyderabad,TS
CL01802,P0860,2025-01-01,2024-12-20,Theft,Online,224259,201833, approved ,Low,Yes,Yes,Yes,85,,34,2025-01-10,,City Garage,Hyderabad,TS
CL01803,P0247,2025-01-01,2024-12-20,Fire,Online,108898,98008,Pending,Low,Yes,Yes,No,93,,39,2025-01-10,,City Garage,Hyderabad,TS
CL01804,P0922,2025-01-01,2024-12-20,Fire,Online,254325,228892,Approved,High,Yes,Yes,No,76,254325,10,2025-01-10,,Apollo,Hyderabad,TS
CL01805,P0934,2025-01-01,2024-12-20,Theft,Online,108293,97463,Pending,Medium,Yes,Yes,No,16,,31,2025-01-10,,City Garage,Hyderabad,TS
CL01806,P0951,2025-01-01,2024-12-20,Fire,Online,68100,61290, approved ,Low,Yes,Yes,Yes,64,,55,2025-01-10,,Apollo,Hyderabad,TS
